id,song_name,artist_name,video_id,video_title,view_count,like_count,comment_count,support_rate,engagement_rate,published_at,release_date,tags,difficulty,release_status
10012594,Let me battle,9Lana,whTcBozYrOo,【アニメ「ポケットモンスター」エンディングテーマ】『Let me battle』9Lana (Prod.Giga &amp; TeddyLoid) Music Video,1356704,20807,384,1.53,1.56,2024-05-24T10:30:06Z,2024/11/24,"[""アニメ"", ""キッズ""]",かんたん：2むずかしい：6げきむず：0,リリース
10012854,フルーツバスケット,FRUITS ZIPPER,bRRPqGRguKo,【MV】FRUITS ZIPPER「フルーツバスケット」,16510832,92578,4991,0.56,0.59,2024-09-28T11:00:43Z,2024/11/19,"[""ポップス""]",かんたん：1むずかしい：6げきむず：0,リリース
10012824,メロドラマ,なとり&imase,Ao29RaMxH98,natori &amp; imase - Melodrama,6818877,92433,1390,1.36,1.38,2024-08-31T10:00:06Z,2024/11/21,"[""ポップス""]",かんたん：1むずかしい：5げきむず：0,リリース
10012822,山田PERFECT,jon-YAKITORY,zGMftuCqLhk,"山田PERFECT / jon-YAKITORY, 初音ミク -YAMADA PERFECT / jon-YAKITORY, Hatsune Miku-",14937828,191625,8022,1.28,1.34,2024-07-03T09:00:52Z,2024/11/17,"[""ボカロ""]",かんたん：2むずかしい：6げきむず：0,リリース
10012757,ひゅるりらぱっぱ,tuki.,AOfaWrBwo7I,tuki.『ひゅるりらぱっぱ』Official Music Video,47179809,463459,6716,0.98,1.0,2024-08-09T10:00:10Z,2024/11/16,"[""ポップス""]",かんたん：2むずかしい：6げきむず：8,リリース
10012956,怪獣,サカナクション,a8dgNdJVluc,サカナクション / 怪獣　-Music Video-,52637744,526784,15434,1.0,1.03,2025-03-15T15:10:07Z,2024/11/23,"[""アニメ""]",かんたん：2むずかしい：5げきむず：0,リリース
10012689,恋する惑星「アナタ」,冨岡 愛,RM1kn_U4Vt0,冨岡 愛 - 恋する惑星「アナタ」 (Music Video),6234663,69913,1643,1.12,1.15,2024-02-13T15:00:09Z,2024/11/14,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10012596,familie,Mrs. GREEN APPLE,FYhxYcXfhYA,Mrs. GREEN APPLE「familie」Official Music Video,44915196,233246,8967,0.52,0.54,2024-08-19T15:00:08Z,2024/11/10,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10012855,POP IN 2,B小町,c7E-tgmFuzw,【推しの子】B小町 / POP IN 2【MV short】,50631160,540445,16365,1.07,1.1,2024-10-06T10:30:12Z,2024/11/09,"[""アニメ""]",かんたん：2むずかしい：6げきむず：0,リリース
10012755,FIRST 1MPACT,めておら - Meteorites -,tT3grNOdB8g,【初オリジナル曲】FIRST 1MPACT / めておら【STPR新人歌い手グループ】【Meteorites】,2255670,68257,3449,3.03,3.18,2024-08-10T11:15:06Z,2024/11/07,"[""ポップス""]",かんたん：1むずかしい：6げきむず：0,リリース
10011503,Jewelry(Prod. imase),LE SSERAFIM,Raf9odbiu8g,LE SSERAFIM (르세라핌) &#39;Jewelry (Prod. imase)&#39; LIVE CLIP,10123466,184270,4641,1.82,1.87,2023-07-31T10:59:46Z,2024/11/02,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011277,有頂天猫,キヨ,HHjQe9DYwN0,キヨ 「有頂天猫」 Music Video,15432487,266755,17173,1.73,1.84,2023-04-22T11:00:19Z,2024/10/31,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
20010087,だんご3兄弟,「おかあさんといっしょ」より,xTwgS1V_8zQ,だんご３兄弟（おかあさんといっしょ）　歌：NEUTRINO（歌詞付き）,18644569,20631,0,0.11,0.11,2022-01-29T10:15:01Z,2024/11/03,"[""キッズ""]",かんたん：1むずかしい：6げきむず：0,リリース
20010086,からだ☆ダンダン,「おかあさんといっしょ」より,9rNtzlwzWhw,「からだ☆ダンダン」♪スペステ2023から,17375978,0,0,0.0,0.0,2024-08-02T09:00:08Z,2024/10/29,"[""キッズ""]",かんたん：2むずかしい：5げきむず：0,リリース
20010080,INZM,Number_i,QmaNuj4n9Ec,Number_i - INZM (Official Music Video),72774627,586430,119091,0.81,0.97,2024-08-18T15:00:08Z,2024/10/24,"[""ポップス""]",かんたん：3むずかしい：6げきむず：8,リリース
10012821,元彼女のみなさまへ,コレサワ,B36u-tuublE,コレサワ「元彼女のみなさまへ」【Lyric Video】,18606563,133892,2499,0.72,0.73,2024-09-04T12:00:07Z,2024/10/26,"[""ポップス""]",かんたん：1むずかしい：5げきむず：0,リリース
10012692,モエチャッカファイア,弌誠,wZlv3qDPfjk,モエチャッカファイア / 弌誠：MUSIC VIDEO,90484860,955569,19217,1.06,1.08,2024-07-23T12:01:02Z,2024/10/27,"[""ポップス""]",かんたん：4むずかしい：6げきむず：0,リリース
20010077,きんらきらぽん,「おかあさんといっしょ」より,vaQmv3Zn2sQ,きんらきら ぽん,100341,156,0,0.16,0.16,2024-04-16T15:02:37Z,2024/10/22,"[""キッズ""]",かんたん：1むずかしい：4げきむず：0,リリース
10012062,ぴゅあぴゅあいちご,すとぷり,-FHrSNYCAcM,【MV】ぴゅあぴゅあいちご／すとぷり【HoneyWorks】,6123947,109645,5262,1.79,1.88,2024-03-16T07:00:00Z,2024/10/20,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
20010083,派手髪でも出来るばい！,竹下☆ぱらだいす,BEiDuHEc76I,【MV】派手髪でも出来るばい！/竹下☆ぱらだいす,11622654,56498,2524,0.49,0.51,2023-07-06T09:00:06Z,2024/10/19,"[""キッズ""]",かんたん：2むずかしい：6げきむず：0,リリース
10012756,かわいいだけじゃだめですか？,CUTIE STREET,jZqTz1G8G04,【MV】CUTIE STREET「かわいいだけじゃだめですか？」,67503394,351133,23178,0.52,0.55,2024-10-16T00:00:07Z,2024/10/13,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10012722,UNDEAD,YOASOBI,Jj1_mfUzjOs,YOASOBI「UNDEAD」 Official Music Video／『〈物語〉シリーズ オフ&amp;モンスターシーズン』主題歌,85687226,589135,12208,0.69,0.7,2024-09-14T13:30:32Z,2024/10/12,"[""アニメ""]",かんたん：3むずかしい：6げきむず：9,リリース
10012498,コイスルヒカリ,なにわ男子,Za9xAlR6-W8,なにわ男子 - コイスルヒカリ [Official Music Video],7997231,79501,18183,0.99,1.22,2024-07-22T12:00:09Z,2024/10/10,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10012595,アポロドロス,Mrs. GREEN APPLE,1q_B-yWMJA4,Mrs. GREEN APPLE – アポロドロス【LIVE from ゼンジン未到とヴェルトラウム〜銘銘編〜】,12422518,91022,3246,0.73,0.76,2024-07-14T09:00:01Z,2024/10/15,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10012691,愛とU,Mega Shinnosuke,NY1TyFUhbMA,Mega Shinnosuke - 愛とU(Official Music Video),18935410,186087,2315,0.98,0.99,2024-06-18T15:00:27Z,2024/10/06,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10012128,D.N.A.,Girls2 x iScream,CHXTu-yR2lg,Girls²×iScream - D.N.A. (Music Video),3636995,16038,2739,0.44,0.52,2024-05-15T11:00:07Z,2024/10/08,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10012624,ホムンクルス,Vaundy,ZhUa0CumyxQ,ホムンクルス (『僕のヒーローアカデミア THE MOVIE ユアネクスト』主題歌) / Vaundy：MUSIC VIDEO,13585920,71871,1684,0.53,0.54,2024-07-25T15:00:08Z,2024/10/05,"[""アニメ""]",かんたん：2むずかしい：5げきむず：0,リリース
10011831,ぴゅあいんざわーるど,FRUITS ZIPPER,Ofrc7pgVzx4,【ライブ映像】FRUITS ZIPPER「ぴゅあいんざわーるど」📍日本武道館,853574,8259,279,0.97,1.0,2025-09-01T09:00:36Z,2024/10/01,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10012492,生まれたその時から,すとぷり,U5e5zAQ0g4c,『劇場版すとぷり はじまりの物語』挿入歌「生まれたその時から」／全国の映画館で絶賛上映中！【すとぷりアニメ映画】,1119117,35337,4526,3.16,3.56,2024-08-18T13:00:20Z,2024/09/29,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10012593,カーテンコール,優里,gpdh9AUzQjY,カーテンコール,24036377,118257,158,0.49,0.49,2024-07-18T15:00:42Z,2024/09/28,"[""アニメ""]",かんたん：3むずかしい：6げきむず：0,リリース
10011521,鬼ノ宴,友成空,NFzyrPK9rtM,友成空(TOMONARI SORA) - &quot;Demons Banquet&quot; ［Lyric Video］,75974098,533027,10005,0.7,0.71,2024-01-10T11:00:26Z,2024/03/20,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,開発中
10012559,グミキュンプリンセス,しなこ,Y744hKsXi4c,【MV】グミキュンプリンセス🍬👸🏼🩷 / あぃりDX ・しなこ,16236192,42422,1820,0.26,0.27,2024-06-07T08:58:08Z,2024/09/22,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10012494,虹のはじまり,すとぷり,bJvIcIVsgks,【MV】虹のはじまり／すとぷり【HoneyWorks】,2321275,35070,5924,1.51,1.77,2024-06-23T12:11:22Z,2024/09/24,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10010682,転生林檎 feat. 初音ミク,ピノキオピー,LYWP8HtgeLQ,ピノキオピー - 転生林檎 feat. 初音ミク / Reincarnation Apple,55006771,552260,9103,1.0,1.02,2022-06-03T10:00:12Z,2024/09/21,"[""ボカロ""]",かんたん：3むずかしい：6げきむず：9,リリース
10012526,MONSTER DANCE,KEYTALK,N39glrfql0I,KEYTALK/「MONSTER DANCE」MUSIC VIDEO,21486535,110326,3503,0.51,0.53,2014-10-16T02:41:15Z,2024/09/08,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10010771,エジソン,水曜日のカンパネラ,8tOIjOPZ5sA,水曜日のカンパネラ『エジソン』,70183656,427021,11918,0.61,0.63,2022-02-25T07:59:20Z,2024/09/07,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10012029,拝啓、俺たちへ,コムドット,Pyum09A4-SQ,コムドット「拝啓、俺たちへ」Official Music Video,22747024,257128,16579,1.13,1.2,2024-05-29T11:30:06Z,2024/09/05,"[""ポップス""]",かんたん：2むずかしい：5げきむず：0,リリース
10011571,相思相愛,aiko,VmSNNOTB_FE,aiko-『相思相愛』music video,24970650,0,6632,0.0,0.03,2024-04-15T11:00:07Z,2024/06/27,"[""アニメ""]",かんたん：2むずかしい：5げきむず：0,リリース
10011572,ライラック,Mrs. GREEN APPLE,QjrkrVmC-8M,Mrs. GREEN APPLE「ライラック」Official Music Video,210243424,913737,45310,0.43,0.46,2024-04-12T13:00:08Z,2024/06/08,"[""アニメ""]",かんたん：2むずかしい：6げきむず：0,リリース
10011574,I wonder,Da-iCE,RWfi_xJkuJg,Da-iCE /「I wonder」Performance Video,56115043,211275,6663,0.38,0.39,2024-04-17T12:00:08Z,2024/06/09,"[""ポップス""]",かんたん：3むずかしい：5げきむず：0,リリース
10011588,コツコツ-PON-PON,ブンドリオ・ブンデラス(CV:松本 梨香),irB0C3g_NyQ,コツコツ-PON-PON,2143240,7922,0,0.37,0.37,2024-04-02T15:01:27Z,2024/08/08,"[""キッズ""]",かんたん：2むずかしい：6げきむず：0,リリース
10011595,晴る,ヨルシカ,CkvWJNt77mU,ヨルシカ - 晴る（OFFICIAL VIDEO）,74131198,460950,6933,0.62,0.63,2024-03-05T09:00:13Z,2024/08/06,"[""アニメ""]",かんたん：2むずかしい：5げきむず：0,リリース
10011596,アンビバレント,Uru,e_pdE__o5D8,【Official】Uru 「アンビバレント」 TVアニメ『薬屋のひとりごと』第2クールOPテーマ,18977619,118509,1530,0.62,0.63,2024-01-19T15:00:10Z,2024/07/05,"[""アニメ""]",かんたん：1むずかしい：5げきむず：0,リリース
20010075,にじのむこうに,坂田 おさむ,N1DZ0GCgIhA,にじのむこうに（おかあさんといっしょ）／坂田おさむ＆坂田めぐみ,1355233,4249,205,0.31,0.33,2023-02-12T05:00:16Z,2024/07/15,"[""キッズ""]",かんたん：2むずかしい：5げきむず：0,リリース
10011930,ファタール,GEMN,OFAow6fL0A0,GEMN - Fatal / THE FIRST TAKE,10090069,184371,4872,1.83,1.88,2024-11-27T13:00:08Z,2024/08/11,"[""アニメ""]",かんたん：2むずかしい：7げきむず：0,リリース
20010076,ドンスカパンパンおうえんだん,『おかあさんといっしょ』,yQ4yfZ437p8,【童謡】ドンスカパンパンおうえんだん / 横山だいすけ,3022004,3945,0,0.13,0.13,2023-02-01T08:00:25Z,2024/08/02,"[""キッズ""]",かんたん：2むずかしい：5げきむず：0,リリース
10011488,ハロ,yama×ぼっちぼろまる,Kk-uRP2XZw4,yama × ぼっちぼろまる『ハロ』lyric Video（テレビアニメ『ポケットモンスター』オープニングテーマ）,7623800,55191,1391,0.72,0.74,2023-10-27T10:30:06Z,2024/06/30,"[""アニメ""]",かんたん：2むずかしい：5げきむず：0,リリース
20010041,ファンターネ!,『おかあさんといっしょ』ファンターネ!OP,wkWbcG2kSZc,ファンターネ！オープニングテーマ,61652,130,2,0.21,0.21,2025-03-26T09:39:11Z,2024/07/04,"[""キッズ""]",かんたん：1むずかしい：4げきむず：0,リリース
20010028,ぼよよん行進曲,『おかあさんといっしょ』,nAjJluQCSGE,大集合｢ぼよよん行進曲｣ お兄さんお姉さん中西圭三さんといっしょ,36125496,298335,0,0.83,0.83,2020-04-29T06:00:13Z,2024/05/05,"[""キッズ""]",かんたん：2むずかしい：6げきむず：0,リリース
10011541,二度寝,Creepy Nuts,k8AJfmyurWo,【MV】Creepy Nuts - 二度寝(Nidone),26056500,172529,4094,0.66,0.68,2024-03-29T14:15:07Z,2024/06/17,"[""ポップス""]",かんたん：3むずかしい：7げきむず：0,リリース
10012425,シカ色デイズ,シカ部,fxPcJTU-A8U,シカ色デイズ,25730858,287138,0,1.12,1.12,2024-07-07T10:01:04Z,2024/07/28,"[""アニメ""]",かんたん：4むずかしい：7げきむず：0,リリース
10012497,今はいいんだよ。,MIMI,340OXvocRMM,『 今はいいんだよ。』/ feat. 可不,8357713,139188,6589,1.67,1.74,2022-12-21T11:00:04Z,2024/09/19,"[""ボカロ""]",かんたん：2むずかしい：7げきむず：0,リリース
10011280,W●RK,millennium parade × 椎名 林檎,dYzgZVhiqmU,ꉈꀧ꒒꒒ꁄꍈꍈꀧ꒦ꉈ ꉣꅔꎡꅔꁕꁄ × 椎名林檎 - Ｗ●ＲＫ,29359965,302263,7228,1.03,1.05,2023-04-15T11:00:08Z,2024/05/08,"[""アニメ""]",かんたん：2むずかしい：6げきむず：0,リリース
10012524,ルル,Ado,0Z_YqhYHhpg,【Ado】ルル (RuLe),49030621,571248,16422,1.17,1.2,2024-07-05T13:15:06Z,2024/09/17,"[""ポップス""]",かんたん：3むずかしい：6げきむず：0,リリース
10010772,ダンスホール,Mrs. GREEN APPLE,x2rvSf0STBM,Mrs. GREEN APPLE「ダンスホール」Official Music Video,153354469,622438,12810,0.41,0.41,2022-06-28T12:00:11Z,2022/08/23,"[""ポップス""]",かんたん：2むずかしい：4げきむず：0,リリース
10010288,ギンギラ銀河,すとぷり,H_rd_qjk6sI,【妖怪ウォッチOP】ギンギラ銀河／すとぷり【ナユタン星人】,18527802,229034,18506,1.24,1.34,2019-12-22T10:30:13Z,2024/09/15,"[""アニメ""]",かんたん：3むずかしい：6げきむず：0,リリース
10012293,次回予告,キタニタツヤ,O3ZYjfMqAsc,次回予告 / キタニタツヤ - Preview of Me / Tatsuya Kitani,5868475,94000,2303,1.6,1.64,2024-04-21T08:00:07Z,2024/09/10,"[""アニメ""]",かんたん：2むずかしい：5げきむず：0,リリース
20010081,ultra soul,B’z,OxnzZqisYTg,B’z / ultra soul【B&#39;z LIVE-GYM Pleasure 2018 -HINOTORI-】,12534564,56071,2139,0.45,0.46,2025-01-10T03:01:38Z,2024/09/14,"[""ポップス""]",かんたん：2むずかしい：6げきむず：0,リリース
10012392,しあわせえぼりゅ～しょん♡,石井あみ＆後本萌葉,DRi7GdbkOBI,しあわせえぼりゅ～しょん♡ ～こむぎ＆いろはVer.～,801718,4178,0,0.52,0.52,2024-09-20T10:01:29Z,2024/09/01,"[""キッズ"", ""アニメ""]",かんたん：2むずかしい：6げきむず：0,リリース
